woman,age,education,work,metropolitan_area,non_white,urban,work_permit,poverty
0,59,4,4,0,1,1,2,0
0,41,5,4,0,0,1,1,0
1,42,4,11,0,1,1,1,0
0,56,7,4,0,0,1,2,0
0,50,4,2,0,1,1,2,0
1,38,2,10,0,1,1,1,0
0,41,3,3,0,1,1,2,1
0,30,3,3,0,1,1,2,1
1,42,5,2,0,1,1,1,0
1,33,5,10,0,1,1,2,0
1,53,2,11,0,1,1,0,0
1,53,5,4,0,1,1,2,0
0,25,7,9,0,1,1,1,0
1,37,5,1,0,0,1,2,1
0,45,2,3,0,0,1,2,1
1,49,5,2,0,0,1,2,1
1,32,7,8,0,0,1,2,0
1,48,2,4,1,1,1,2,0
0,31,7,10,1,1,1,1,0
1,32,7,2,1,1,1,1,0
0,34,5,2,1,1,1,1,0
1,30,7,4,1,1,1,1,0
0,38,2,3,1,1,1,2,0
1,30,3,9,1,1,1,0,0
1,39,5,9,1,0,1,0,0
0,35,7,8,1,1,1,2,0
1,40,7,9,1,1,1,2,0
0,56,2,11,0,0,1,0,1
1,49,4,2,0,0,1,2,1
1,60,2,6,0,1,1,2,0
1,29,6,4,0,1,1,1,0
0,48,5,6,0,0,1,0,0
1,53,5,10,0,1,1,2,0
0,48,2,8,0,1,1,2,0
0,32,6,7,0,1,1,1,0
1,43,2,6,0,0,1,0,0
1,44,2,6,0,1,1,2,1
1,31,7,6,0,1,0,0,1
0,21,2,1,0,1,0,0,1
0,37,2,1,0,1,0,2,1
0,23,5,1,0,1,0,0,0
0,21,5,1,0,1,0,0,1
0,38,1,1,0,0,0,2,1
0,37,6,8,0,1,0,0,0
0,25,2,1,0,1,0,0,1
0,65,2,1,0,0,0,0,0
1,35,4,1,0,1,0,0,1
0,29,2,1,0,0,0,0,1
0,49,2,1,0,1,1,0,1
0,18,5,6,0,1,1,0,1
0,22,5,4,0,1,1,0,1
1,45,5,2,0,0,1,2,0
1,32,5,2,0,1,1,0,0
0,29,5,4,0,0,1,1,0
1,24,5,4,0,1,1,0,0
0,44,2,7,0,1,1,1,0
0,57,1,1,0,0,1,1,1
0,40,1,1,0,1,1,1,0
0,43,5,9,0,1,1,1,0
1,39,5,9,0,1,1,1,0
0,32,5,10,0,1,1,0,1
0,34,5,6,0,0,1,1,1
1,41,2,4,0,1,1,0,1
0,38,7,9,0,1,1,1,0
1,55,7,8,0,1,1,2,1
1,65,7,9,0,1,1,2,1
1,54,5,2,0,1,1,2,0
1,61,2,4,0,0,1,2,1
0,30,3,4,0,1,0,0,1
1,42,2,11,0,1,0,0,1
0,51,1,1,0,1,0,2,1
0,32,2,2,0,1,0,1,1
0,51,1,1,0,1,0,2,1
0,25,5,3,0,1,0,2,0
0,21,5,1,0,1,0,0,0
0,41,2,3,0,1,0,0,1
1,35,2,4,0,1,0,2,1
0,36,2,3,0,1,0,0,1
0,29,6,7,1,0,1,0,0
0,38,6,5,1,1,1,1,1
0,29,5,3,1,1,1,2,0
1,28,5,2,1,1,1,1,0
0,64,1,6,1,1,1,2,1
0,31,7,9,0,0,1,2,0
1,37,5,9,0,0,1,2,0
1,32,7,9,0,1,1,0,0
0,68,3,4,0,1,1,2,0
1,38,7,8,0,1,1,2,0
0,36,5,2,0,1,1,0,1
0,30,3,2,0,1,1,0,1
0,33,7,4,0,0,1,1,0
0,37,3,4,0,0,1,2,1
0,54,5,2,0,0,1,1,0
1,52,5,4,0,1,1,2,0
0,30,7,2,0,1,1,1,0
0,29,5,5,1,1,1,2,0
1,30,5,11,1,0,1,0,0
0,28,5,8,1,1,1,0,0
1,70,7,2,0,1,1,2,1
1,41,5,4,0,1,1,0,1
1,49,3,8,0,1,1,0,0
0,53,7,8,0,1,1,2,0
1,43,7,9,0,1,1,2,0
0,58,5,8,0,1,1,0,0
0,20,5,1,0,1,1,2,0
0,50,2,1,0,1,0,0,1
1,28,5,11,0,1,0,0,1
1,42,3,11,0,1,0,0,1
0,41,5,1,0,1,0,2,1
1,37,5,2,1,0,1,1,0
0,38,5,2,1,1,1,1,0
0,42,2,2,1,0,1,1,0
1,40,2,10,1,0,1,2,0
1,45,5,4,0,0,1,2,0
0,48,7,4,0,1,1,0,0
1,45,2,6,0,1,1,0,0
0,22,7,8,0,1,1,0,0
1,30,7,4,0,0,1,2,0
0,50,5,7,0,1,1,1,0
1,37,2,11,0,1,1,0,1
0,32,2,1,0,1,0,0,1
0,36,2,1,0,1,0,0,1
0,27,5,1,0,1,0,0,1
0,42,2,7,1,0,1,1,0
1,38,5,2,1,1,1,0,0
0,52,7,8,1,1,1,2,0
1,21,7,7,1,1,1,1,0
0,23,5,6,1,1,1,0,0
0,49,7,8,0,0,1,2,0
0,32,4,4,0,1,1,0,1
1,37,6,7,0,1,1,1,0
1,55,7,9,0,0,1,2,0
0,55,5,4,0,1,1,2,0
1,48,4,6,1,1,1,2,1
0,28,7,9,1,1,1,1,0
0,40,7,9,1,1,1,1,0
1,41,7,9,1,1,1,2,0
0,19,5,8,1,1,1,0,1
0,48,2,3,1,1,1,2,0
1,18,5,8,1,1,1,0,0
0,34,5,4,0,0,0,2,1
0,61,2,1,0,1,0,2,1
0,32,2,1,0,0,0,2,1
0,52,1,1,0,1,0,2,1
0,32,5,4,1,0,1,2,0
1,26,5,7,1,0,1,1,0
1,56,5,4,1,1,1,2,0
0,46,2,4,1,1,1,2,0
1,46,1,11,1,0,1,0,1
0,53,2,6,0,1,1,1,0
0,23,7,7,0,1,1,1,0
0,42,3,5,0,1,0,0,0
1,38,5,9,0,1,0,2,0
0,20,5,3,0,0,0,0,1
0,43,5,9,0,1,0,2,1
0,37,5,9,0,0,0,2,1
1,57,3,10,0,1,1,2,1
1,51,2,11,0,1,1,0,1
1,36,3,6,0,1,1,0,1
0,71,2,1,1,0,0,2,0
0,32,2,1,1,1,0,0,1
0,62,1,1,1,1,0,0,1
0,45,6,6,0,1,0,2,1
0,34,6,10,0,1,1,2,0
1,38,5,10,0,1,1,0,0
1,54,7,9,0,0,1,1,0
1,47,7,9,0,0,1,1,0
1,56,7,9,0,0,1,2,0
1,55,5,9,0,0,1,0,0
1,63,2,11,0,1,1,0,1
0,56,5,4,0,0,1,2,0
1,56,5,4,0,0,1,0,0
1,26,7,7,0,0,1,0,0
1,44,5,2,0,0,1,2,1
1,59,5,2,0,1,1,1,0
0,45,3,4,0,1,1,1,0
1,45,7,9,0,1,1,2,0
0,24,7,7,0,1,1,2,0
1,36,3,4,1,1,1,2,0
0,38,2,4,1,1,1,2,0
0,42,3,4,1,1,1,1,0
1,38,5,2,1,1,1,1,0
0,57,2,4,1,0,1,1,0
0,40,2,5,1,0,1,2,0
0,56,3,4,1,1,1,2,0
1,54,2,11,1,1,1,0,0
0,48,1,1,0,1,0,2,1
0,24,5,4,0,0,0,1,0
0,56,2,1,0,1,0,2,1
1,46,2,11,0,1,1,0,1
0,60,7,9,0,1,1,2,0
1,47,7,9,0,0,1,2,0
1,32,5,11,0,1,1,0,1
0,55,5,8,0,1,1,2,0
1,54,7,9,0,1,1,2,0
0,44,3,6,0,0,1,0,1
0,22,3,6,1,1,1,0,1
0,45,5,5,1,1,1,1,0
1,36,5,4,1,1,1,1,0
1,39,5,6,1,1,1,2,1
1,18,5,9,1,1,1,1,1
1,43,1,11,1,1,1,0,1
1,38,7,9,1,0,1,0,0
0,37,5,3,1,1,1,1,0
1,30,7,2,1,0,1,1,0
0,63,2,2,1,0,1,2,0
1,27,7,2,1,1,1,1,0
0,39,5,5,1,1,1,1,0
0,32,7,4,1,0,1,1,0
1,49,4,2,1,1,1,1,0
0,25,7,4,0,1,1,1,1
0,39,2,1,0,1,1,0,1
0,45,5,6,0,1,1,2,0
1,42,7,4,0,1,1,2,0
1,29,6,4,0,0,1,1,1
0,44,5,1,0,0,1,2,0
0,48,7,9,0,1,1,2,0
1,47,7,9,0,0,1,2,0
0,58,5,2,0,0,1,2,0
1,55,7,8,0,0,1,2,0
0,30,7,9,0,0,1,2,0
0,37,7,9,0,1,1,2,0
1,37,7,9,0,1,1,2,0
0,32,5,10,0,1,1,2,0
0,53,7,7,0,0,1,2,0
0,23,4,4,0,0,1,1,0
1,42,6,9,0,1,1,2,1
1,49,4,2,1,1,1,1,0
1,50,3,1,0,1,0,2,1
0,19,2,3,0,1,0,0,1
0,37,2,1,0,1,0,0,1
0,22,5,1,0,1,0,0,1
0,29,5,4,0,1,0,1,1
0,39,2,1,0,0,0,2,1
1,24,7,9,1,1,1,1,0
1,48,7,4,1,1,1,2,0
0,27,5,4,1,1,1,0,0
0,64,1,7,1,1,1,2,1
1,53,6,9,1,1,1,1,0
0,33,6,8,1,1,1,2,0
1,36,5,4,1,1,1,2,1
0,47,2,4,1,1,1,0,1
0,46,2,4,1,1,1,1,0
0,20,4,4,1,1,1,1,0
0,37,3,2,1,1,1,1,0
1,38,3,2,1,1,1,1,0
0,54,2,5,1,1,1,2,0
1,40,5,4,1,1,1,1,1
0,46,3,4,1,1,1,1,1
1,48,7,9,1,1,1,2,0
1,65,7,9,1,1,1,2,0
1,40,5,11,1,1,1,1,0
1,41,5,10,1,0,1,2,0
0,25,4,4,1,0,1,2,0
1,22,5,9,1,1,1,1,0
1,47,5,6,1,1,1,1,0
1,27,5,9,1,1,1,0,0
0,17,4,4,1,1,1,1,1
0,31,5,4,0,1,1,0,0
1,29,7,4,0,1,1,1,0
0,59,2,4,0,1,1,1,0
1,30,6,9,0,0,1,2,0
1,29,4,11,0,1,1,0,1
0,25,7,4,0,1,1,1,0
1,52,2,9,0,1,1,2,1
0,39,7,9,1,1,1,2,0
1,41,7,8,1,0,1,2,0
1,62,6,11,1,0,1,1,0
0,42,7,2,1,0,1,1,0
1,30,7,8,1,1,1,2,0
0,55,7,8,1,0,1,2,0
1,65,7,7,1,0,1,1,0
0,26,7,9,1,0,1,1,0
0,28,4,5,1,1,1,2,0
0,36,2,2,1,0,1,0,1
0,39,5,5,1,1,1,1,1
0,35,2,3,1,1,1,2,0
1,22,6,4,1,1,1,0,0
1,50,7,9,1,1,1,2,0
0,25,7,7,1,1,1,1,0
1,59,1,11,1,1,1,0,0
1,24,5,9,1,1,1,0,0
1,55,5,4,1,0,1,2,0
1,57,5,7,1,0,1,2,0
0,59,2,10,1,0,1,2,1
0,63,5,4,1,0,1,2,0
1,38,4,4,1,1,1,2,0
0,63,7,9,1,0,1,0,0
1,31,7,9,1,0,1,2,0
0,41,7,8,0,1,1,2,0
0,36,7,8,1,1,1,2,0
1,31,7,10,1,0,1,1,0
0,45,5,9,1,1,1,1,0
0,33,7,8,1,0,1,2,0
1,32,7,7,1,1,1,1,0
1,28,7,9,1,1,1,2,0
0,30,7,6,1,1,1,2,0
0,59,7,10,1,0,1,1,0
1,57,7,7,1,0,1,2,0
1,33,7,2,1,1,1,1,0
0,31,7,7,1,1,1,0,0
0,44,7,2,1,1,1,1,0
1,34,7,9,1,1,1,2,0
0,57,7,7,1,1,1,2,0
1,21,6,8,1,1,1,0,0
0,50,7,9,1,0,1,2,0
1,47,7,9,1,0,1,2,0
0,39,7,4,1,0,1,1,0
1,31,7,7,1,0,1,2,0
0,32,7,7,1,1,1,2,0
0,37,7,9,1,1,1,2,0
1,35,7,8,1,0,1,2,0
0,34,7,8,1,1,1,1,0
1,40,7,2,1,0,1,2,0
0,41,7,7,1,0,1,1,0
0,41,6,4,1,0,1,2,0
1,29,7,7,1,1,1,1,0
1,46,5,2,1,1,1,1,1
0,36,2,2,1,1,1,1,1
0,48,3,2,1,1,1,2,0
0,43,2,2,1,1,1,1,1
1,49,7,9,1,1,1,2,0
0,47,5,9,1,1,1,1,0
0,21,5,7,1,1,1,1,0
1,31,7,7,1,0,1,0,0
0,56,5,7,1,0,1,2,0
1,28,6,7,1,1,1,0,0
1,38,3,2,1,1,1,2,0
1,51,2,2,1,1,1,0,1
1,40,5,11,1,1,1,0,1
1,37,3,11,1,1,1,0,0
0,42,2,11,1,1,1,0,0
1,53,1,6,1,1,1,2,1
0,54,2,3,0,0,0,2,1
1,36,5,4,0,0,0,2,1
0,29,2,1,0,0,0,2,1
0,45,1,1,0,1,1,1,0
0,50,1,1,0,1,1,2,1
1,45,2,11,0,1,1,0,1
1,37,7,9,0,1,1,2,0
0,41,4,3,0,1,1,1,0
1,36,5,6,0,0,1,2,1
0,38,3,3,0,1,1,1,1
0,35,5,4,0,1,1,0,1
0,41,2,3,1,1,0,2,1
1,35,3,11,1,1,0,0,1
0,35,5,5,1,1,0,2,1
0,38,2,3,0,1,0,2,1
0,29,2,1,0,1,1,0,1
0,42,2,4,0,1,1,2,1
0,32,2,1,0,1,1,0,1
0,29,2,1,0,0,1,0,0
0,40,2,1,0,0,1,2,1
0,26,2,1,0,1,1,0,1
0,34,5,1,0,1,0,0,1
1,45,3,11,0,0,1,0,0
0,30,2,11,0,1,1,0,0
0,42,5,1,0,1,1,2,1
0,31,5,1,0,0,1,2,1
0,31,4,1,0,1,1,0,1
0,32,5,9,0,1,0,2,1
1,50,5,11,0,1,0,0,1
0,27,4,2,0,1,0,0,1
0,36,5,1,0,1,0,2,1
1,41,7,9,0,1,0,0,1
0,29,2,3,1,1,0,2,1
0,57,1,1,1,1,0,2,1
0,48,1,1,1,0,0,2,1
0,42,3,1,1,1,0,2,1
0,22,4,2,1,0,0,1,1
0,67,1,1,0,0,1,2,1
0,29,2,1,0,1,1,0,1
0,57,2,1,0,1,1,2,1
0,62,1,1,0,1,1,2,1
0,24,4,3,0,1,1,0,1
0,39,5,3,0,1,1,2,0
1,24,5,4,0,1,1,2,0
0,44,5,8,0,1,1,2,0
0,51,2,3,0,1,1,2,1
1,55,4,4,1,1,1,2,0
0,33,2,4,1,1,1,1,0
0,24,5,7,1,1,1,1,1
1,22,5,10,1,1,1,0,1
0,42,5,3,1,1,1,2,1
0,40,2,3,1,1,1,2,1
1,34,4,6,1,0,1,1,0
0,34,5,7,1,0,1,1,0
1,46,2,11,1,0,1,1,0
0,41,6,7,1,1,1,1,1
0,52,2,4,1,0,1,1,0
0,34,2,4,1,1,1,2,1
1,48,5,9,1,0,1,1,1
0,49,5,4,1,1,1,2,0
1,45,4,11,1,1,1,0,1
1,48,4,4,1,0,1,1,0
1,23,5,7,1,0,1,1,0
0,58,5,4,1,0,1,2,0
1,26,7,8,1,0,1,0,0
1,45,5,4,1,0,1,2,0
0,49,5,10,1,1,1,1,0
0,25,6,7,1,1,1,1,0
0,36,5,4,0,1,1,2,0
1,33,5,4,0,1,1,2,0
0,32,7,3,0,1,1,1,0
1,33,7,9,0,0,1,0,0
0,58,5,8,0,0,1,2,0
1,39,7,9,0,0,1,2,0
0,37,6,8,0,1,1,2,0
1,27,5,11,0,0,1,0,1
1,34,5,6,0,1,1,2,0
0,31,5,5,0,0,1,2,0
0,53,2,1,0,1,0,2,0
0,23,5,2,0,0,0,1,1
0,59,2,8,0,1,0,1,0
1,48,7,9,1,1,1,2,0
0,50,5,8,1,0,1,2,0
0,26,7,8,1,1,1,2,0
1,25,7,7,1,1,1,1,0
0,60,5,8,1,1,1,2,0
0,66,7,4,1,0,1,2,0
1,55,7,9,1,1,1,1,0
1,36,7,9,1,0,1,2,0
1,33,7,7,1,1,1,1,0
1,34,7,7,1,1,1,2,0
0,30,7,7,1,1,1,2,0
0,42,5,5,0,0,1,2,0
0,61,2,8,0,1,1,2,0
0,22,3,4,0,0,1,1,0
0,47,2,5,0,1,1,2,0
1,45,2,10,0,1,1,2,0
0,21,5,10,0,1,1,2,0
0,37,5,9,1,1,1,2,1
1,41,5,10,1,1,1,2,1
0,27,7,10,1,1,1,1,0
0,43,1,6,1,1,1,1,0
1,53,2,11,1,1,1,0,1
0,52,5,4,1,1,1,1,0
0,29,2,2,0,1,0,1,0
1,19,3,10,0,1,0,2,0
0,44,2,3,0,1,0,1,1
0,51,2,4,0,1,1,0,0
0,22,4,4,0,1,1,1,1
0,74,2,4,0,1,1,2,1
0,43,2,4,0,1,1,0,1
1,33,2,11,0,1,1,0,1
1,39,5,10,0,1,1,2,0
0,40,7,2,0,1,1,1,0
1,31,7,4,0,1,1,1,1
0,24,5,6,0,0,0,1,1
0,52,3,6,0,0,1,2,1
0,34,5,4,0,1,1,0,1
1,31,5,11,0,1,1,0,1
0,25,5,2,0,1,1,0,0
1,66,2,4,0,1,1,2,0
0,57,2,10,1,1,1,2,0
1,24,5,7,1,0,1,1,0
0,30,4,2,1,1,1,0,0
0,54,2,4,1,1,1,2,1
0,51,2,4,1,1,1,1,0
0,56,2,10,1,1,1,2,0
0,35,4,3,0,1,0,1,0
0,28,2,4,0,1,0,2,1
0,47,3,4,0,1,0,2,1
1,46,5,8,1,1,1,2,0
0,24,5,4,1,1,1,0,1
0,37,5,2,1,1,1,2,1
1,38,5,9,1,1,1,2,0
0,43,5,7,1,1,1,1,0
0,52,5,10,1,0,1,2,0
1,23,7,9,1,0,1,2,0
1,21,6,9,1,1,1,1,0
0,60,5,10,1,0,1,2,0
1,49,7,9,1,0,1,1,0
0,39,5,1,0,1,0,2,1
0,57,2,4,0,0,0,2,0
0,21,3,4,0,1,0,2,1
0,27,5,10,0,1,0,0,1
0,34,2,1,0,1,0,2,1
0,29,2,3,0,1,0,1,1
0,39,5,3,0,1,0,1,0
1,43,7,4,1,1,1,2,1
0,34,7,7,1,0,1,2,0
0,35,7,6,1,1,1,2,0
1,36,7,6,1,1,1,2,0
1,42,5,9,1,1,1,2,0
0,51,5,2,0,1,1,1,0
0,24,5,10,0,1,1,2,0
1,57,2,11,0,1,1,0,0
0,36,5,7,1,1,1,1,0
1,34,5,4,1,1,1,1,0
1,54,7,9,1,1,1,1,0
0,40,2,5,1,0,1,2,0
1,34,7,9,1,1,1,2,0
1,30,7,7,1,0,1,1,0
1,33,7,9,1,1,1,1,0
1,30,7,4,1,1,1,1,0
0,30,6,4,1,0,1,1,0
1,25,5,4,1,1,1,1,0
0,39,5,6,1,1,1,1,0
0,44,5,8,1,0,1,2,0
0,29,5,4,1,1,1,1,0
1,30,5,4,1,0,1,1,0
1,47,2,11,1,1,1,0,0
1,53,5,9,0,1,1,1,0
0,28,2,1,0,1,1,0,0
0,58,1,3,0,1,1,0,1
1,19,5,7,1,1,1,1,1
0,43,7,8,1,0,1,0,0
0,66,5,5,1,0,1,2,0
1,62,7,9,1,0,1,2,0
1,40,6,5,1,0,1,2,0
1,56,2,4,1,0,1,1,0
0,24,5,4,1,0,1,0,0
1,58,5,10,1,1,1,2,1
1,41,5,11,1,0,1,1,0
0,30,5,4,1,0,1,2,0
0,34,3,4,1,1,1,1,1
0,22,2,3,0,0,0,0,1
0,57,2,1,0,1,0,0,1
0,40,2,4,0,1,0,0,1
0,53,4,1,0,1,0,0,1
0,34,5,3,0,0,0,0,1
0,26,3,3,0,0,0,2,1
0,33,5,3,0,0,0,1,1
0,33,5,7,0,0,0,1,0
1,54,4,10,1,1,1,2,1
0,41,4,6,1,1,1,2,1
0,56,5,10,1,1,1,0,1
0,50,5,9,1,1,1,2,0
0,28,5,9,1,0,1,1,0
0,59,7,7,1,1,1,2,0
0,48,6,5,1,1,1,2,1
0,50,5,4,1,0,1,2,0
0,38,5,4,0,1,1,1,1
0,44,5,7,0,1,1,1,0
1,39,2,4,0,1,1,2,1
0,32,3,2,0,0,1,1,0
0,35,5,4,0,0,1,0,1
0,20,4,1,0,1,0,0,1
0,34,6,5,1,1,1,1,1
0,50,2,5,1,1,1,2,0
1,38,2,11,1,0,1,0,0
0,50,2,6,1,0,1,2,1
1,24,2,4,1,1,1,2,1
0,44,7,7,1,1,1,1,0
0,50,5,3,0,1,1,2,0
1,50,7,9,0,1,1,2,0
1,45,3,6,0,0,1,2,1
1,34,7,8,0,0,1,2,0
1,37,5,9,0,0,1,0,1
1,42,5,7,0,1,1,1,1
1,53,5,9,0,1,1,1,1
0,40,1,3,0,0,1,2,1
0,50,5,1,0,1,1,1,0
0,21,4,4,0,0,1,0,1
0,39,5,9,0,0,1,2,0
0,36,5,7,0,1,1,1,0
0,41,3,8,0,1,1,1,0
1,37,5,8,0,1,0,0,0
1,47,7,9,0,0,0,2,0
0,30,4,2,0,1,0,0,0
0,27,2,1,0,1,0,1,0
0,23,2,4,0,0,1,1,0
1,22,4,10,0,1,1,2,1
0,62,5,10,0,0,1,2,0
0,60,1,1,0,0,1,0,0
0,37,2,2,0,1,1,1,1
0,32,2,4,0,1,1,0,1
0,33,2,3,0,1,1,0,1
0,24,6,9,1,1,1,1,0
0,31,5,4,0,1,1,1,0
1,29,5,8,0,0,1,2,0
0,26,4,7,0,1,1,0,1
1,26,5,11,0,1,1,0,1
0,46,1,3,0,1,1,2,1
1,40,2,11,0,0,1,1,1
0,31,5,8,0,0,1,0,0
1,31,7,8,0,1,1,0,0
0,39,2,8,0,1,1,0,1
1,47,7,9,0,0,1,2,0
0,45,5,9,0,1,0,2,1
0,26,4,3,0,1,1,0,0
1,30,7,9,0,1,1,0,0
1,30,5,9,1,1,1,1,0
0,38,5,7,1,1,1,1,0
0,27,7,2,1,1,1,2,0
0,25,6,2,1,1,1,2,0
1,42,7,8,1,1,1,2,0
0,29,5,4,0,0,1,1,0
0,51,2,7,0,1,1,1,1
0,40,2,3,0,0,1,2,1
0,26,5,4,0,0,1,0,1
0,36,7,9,0,0,1,0,0
1,32,7,9,0,0,1,1,0
1,26,5,4,0,1,1,1,1
0,45,2,10,0,1,1,0,1
0,41,2,4,1,1,1,2,1
0,30,5,5,1,0,1,2,0
0,25,2,3,1,1,1,2,0
0,19,2,3,1,1,1,0,1
0,57,5,3,1,0,1,2,1
0,37,2,1,0,1,1,0,1
1,32,4,4,0,0,1,2,1
0,29,6,8,0,1,1,0,0
0,38,5,4,0,0,1,0,1
0,30,5,7,0,0,1,0,1
1,23,5,4,0,1,1,0,0
1,19,3,11,0,0,1,0,1
1,26,4,4,1,1,0,2,1
0,37,2,1,1,1,0,0,0
0,39,5,4,0,1,1,2,0
1,37,5,9,0,1,1,2,0
0,29,5,4,0,1,1,2,0
1,29,7,9,0,1,1,2,0
1,38,7,9,0,1,1,2,0
0,29,5,5,0,1,1,1,0
0,31,5,4,0,0,1,1,0
1,22,5,10,0,1,1,0,1
0,55,2,4,0,1,1,2,0
1,53,2,4,0,1,1,2,0
1,36,4,4,0,0,1,2,1
0,36,2,3,0,1,1,2,1
0,31,2,5,0,1,1,2,1
1,30,5,2,0,0,1,1,1
0,41,4,2,0,0,1,1,1
1,40,2,2,0,0,1,1,1
1,40,3,2,0,0,1,1,0
0,36,2,1,0,1,1,2,0
0,22,5,2,0,1,1,2,0
0,22,5,1,0,1,1,0,1
0,24,7,8,0,0,1,0,0
1,24,6,9,0,0,1,2,0
0,47,5,8,0,0,1,2,0
0,36,5,5,0,1,1,2,0
1,38,2,2,0,1,1,1,0
0,29,5,4,0,1,1,1,1
0,26,5,3,0,1,1,2,1
1,50,5,4,0,0,1,2,1
0,49,2,1,0,1,1,0,1
1,44,2,11,0,1,1,0,1
1,33,7,9,0,0,1,2,0
0,38,5,2,0,0,1,1,0
0,55,4,4,1,0,1,2,0
1,57,2,9,1,0,1,1,0
0,42,7,2,1,1,1,0,0
1,39,5,6,1,0,1,1,0
0,38,4,5,1,0,1,0,1
1,42,5,9,1,1,1,1,0
1,24,5,3,1,0,1,1,0
1,35,6,4,0,0,0,2,0
1,43,5,4,0,1,0,2,1
0,42,2,5,0,1,0,2,1
0,53,2,10,1,1,0,2,1
0,43,2,4,1,1,0,2,1
0,21,2,2,1,1,0,0,1
0,40,2,10,1,1,0,1,1
0,33,2,3,1,1,0,1,1
1,45,3,4,1,1,0,2,1
0,59,5,4,1,0,0,2,1
0,48,5,8,0,1,1,2,0
0,29,5,3,0,1,1,2,0
1,27,5,4,0,1,1,1,0
0,42,7,8,0,1,1,2,0
1,38,2,11,1,1,1,0,1
0,42,4,3,1,1,1,2,1
1,54,1,4,1,1,1,2,0
0,55,5,4,1,1,1,1,0
1,56,5,8,1,1,1,2,0
1,39,2,8,1,1,1,0,0
1,36,3,10,1,1,1,1,1
0,38,5,1,1,1,1,0,0
1,32,5,6,1,1,1,2,0
0,48,5,4,1,0,1,2,0
0,17,4,8,1,0,1,0,0
1,34,5,6,1,1,1,1,0
0,25,5,6,1,1,1,1,0
0,63,7,8,1,0,1,2,0
0,55,7,9,1,1,1,2,0
1,45,7,9,1,1,1,2,0
1,43,5,7,1,1,1,1,1
1,32,7,9,1,0,1,1,0
0,24,6,6,1,1,1,2,0
0,20,7,4,1,1,1,2,0
1,19,6,4,1,1,1,2,0
0,42,7,8,1,1,1,2,0
0,32,7,4,1,0,1,1,1
0,27,2,3,0,0,1,0,1
0,53,5,5,0,0,1,2,1
0,65,2,1,0,1,1,2,0
1,31,5,11,0,0,1,0,1
1,48,7,9,0,0,1,2,0
0,51,2,4,0,1,1,2,0
1,23,7,9,0,0,1,0,0
1,27,5,6,0,1,1,2,0
0,24,5,6,0,1,1,2,0
0,32,5,3,0,0,1,2,0
0,44,2,2,0,1,1,0,0
1,42,5,9,0,0,1,1,0
1,44,7,7,0,0,1,2,0
0,43,5,4,0,0,0,0,1
0,38,2,1,0,0,0,2,0
0,37,2,1,0,1,0,2,1
1,40,2,11,0,1,0,0,1
0,33,2,3,0,1,0,1,1
0,22,4,4,0,1,0,2,1
1,29,5,9,0,1,0,1,1
1,56,2,11,0,1,0,0,1
0,24,5,2,0,0,0,1,1
0,50,1,1,0,1,0,0,0
0,40,2,2,0,0,0,0,1
0,35,2,3,0,0,0,2,1
0,47,2,1,0,0,0,2,0
1,43,4,9,0,0,0,2,0
0,44,1,1,0,1,0,2,1
0,63,1,2,0,1,0,2,1
1,41,2,2,0,0,0,2,1
1,35,7,8,0,0,0,2,0
0,42,5,10,0,1,0,2,0
0,34,2,1,0,0,0,2,1
0,46,5,7,0,1,1,2,1
1,23,5,4,0,1,1,1,1
1,59,3,4,0,0,1,1,0
0,38,5,4,0,1,1,1,0
0,34,5,7,0,1,1,1,0
1,36,5,7,0,0,1,1,0
0,39,1,3,0,1,1,2,1
0,28,5,2,0,1,0,1,1
0,36,6,4,0,1,0,0,0
1,33,5,10,0,1,0,2,0
1,36,2,11,1,1,1,1,1
0,50,2,4,1,1,1,2,1
1,39,2,10,1,0,1,2,1
0,24,5,7,1,0,1,1,1
1,49,5,11,1,1,1,1,1
1,24,2,4,1,1,1,1,1
0,25,3,7,1,0,1,1,0
0,52,6,9,1,1,1,2,0
0,35,5,7,1,1,1,1,0
1,29,5,6,1,1,1,1,0
0,37,5,5,1,1,1,1,1
0,36,5,8,1,1,1,2,0
0,28,3,4,1,1,1,2,1
0,25,5,1,1,1,1,1,1
1,41,7,7,0,0,1,1,0
0,54,5,7,0,0,1,1,0
1,46,5,9,0,1,1,1,0
0,55,5,7,0,0,1,1,0
1,39,7,9,0,0,1,1,0
0,29,3,3,0,1,1,2,0
1,55,6,2,0,1,1,2,1
0,43,2,7,1,1,1,1,1
1,65,2,11,1,1,1,0,0
0,50,4,3,1,1,1,1,1
0,43,1,3,1,1,1,1,1
1,26,3,10,1,1,1,2,1
0,34,2,5,1,0,1,2,1
0,36,5,7,1,0,1,1,1
0,35,2,1,0,1,0,2,1
0,32,2,1,0,1,0,2,1
0,35,4,8,0,0,0,0,1
0,42,2,1,0,1,0,2,0
1,40,5,9,0,1,0,0,0
1,32,5,9,0,1,0,0,0
1,20,3,9,0,1,0,0,0
1,43,5,9,0,1,0,2,1
0,24,5,4,0,1,1,0,1
0,56,5,9,0,1,1,2,0
1,34,5,9,0,1,1,2,1
0,45,3,3,0,1,1,2,1
0,43,4,3,0,1,1,2,1
0,50,5,8,0,0,1,0,0
0,45,4,10,1,0,0,2,1
1,33,5,6,1,1,0,2,1
0,46,5,3,1,1,0,2,1
0,54,2,2,1,1,0,2,0
